DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,Depth2,MinTemp2,MaxTemp2,Depth3,MinTemp3,MaxTemp3,Depth4,MinTemp4,MaxTemp4,Depth5,MinTemp5,MaxTemp5,Depth6,MinTemp6,MaxTemp6,Depth7,MinTemp7,MaxTemp7,Depth8,MinTemp8,MaxTemp8,Depth9,MinTemp9,MaxTemp9,Depth10,MinTemp10,MaxTemp10,Depth11,MinTemp11,MaxTemp11,Depth12,MinTemp12,MaxTemp12,Depth13,MinTemp13,MaxTemp13,Depth14,MinTemp14,MaxTemp14,Depth15,MinTemp15,MaxTemp15
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 30-May-2013,,,GPE,-33.50000000,18.42119026,0,2,,32.000000,13.90,14.00,40.000000,13.10,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 30-May-2013,,,GPE,-33.50000000,18.42119026,0,1,,40.000000,13.20,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,2,,40.000000,13.10,14.70,48.000000,13.60,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,2,,40.000000,13.40,14.80,48.000000,13.60,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,3,,32.000000,16.25,16.75,40.000000,13.95,16.50,48.000000,13.95,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,3,,32.000000,16.20,16.80,40.000000,14.00,16.80,48.000000,14.00,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,2,,32.000000,14.45,15.25,40.000000,13.65,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,2,,32.000000,14.20,15.40,40.000000,13.60,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,3,,24.000000,14.30,14.90,32.000000,13.65,14.75,40.000000,13.55,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 31-May-2013,,,GPE,-33.50000000,18.42119026,0,3,,24.000000,14.40,15.00,32.000000,13.60,14.80,40.000000,13.60,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 01-Jun-2013,,,GPE,-33.50000000,18.42119026,0,4,,16.000000,14.85,14.85,24.000000,14.55,14.95,32.000000,14.00,14.65,40.000000,13.75,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 01-Jun-2013,,,GPE,-33.50000000,18.42119026,0,4,,16.000000,14.80,15.00,24.000000,14.40,15.00,32.000000,14.00,14.80,40.000000,13.60,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,1,,40.000000,13.60,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,1,,40.000000,13.60,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,3,,24.000000,16.90,16.95,32.000000,13.75,16.90,40.000000,13.75,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,3,,24.000000,16.80,17.00,32.000000,13.80,17.00,40.000000,13.80,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,6,,0.000000,15.65,15.85,8.000000,15.65,16.00,16.000000,15.70,15.95,24.000000,15.15,16.95,32.000000,14.25,16.90,40.000000,13.95,15.05,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 01-Jun-2013,,,GPE,-35.50000000,19.13171959,0,6,,0.000000,15.40,15.80,8.000000,15.40,16.00,16.000000,15.60,16.80,24.000000,15.20,17.00,32.000000,14.20,17.00,40.000000,14.00,15.60,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,15.20,15.75,8.000000,15.20,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,15.20,15.60,8.000000,15.20,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,15.15,15.35,8.000000,14.75,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,15.20,15.40,8.000000,14.80,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,14.35,14.60,8.000000,14.50,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,3,,0.000000,14.20,14.80,8.000000,14.40,14.80,16.000000,14.80,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,3,,0.000000,14.05,14.65,8.000000,14.40,14.75,16.000000,14.70,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 02-Jun-2013,,,GPE,-35.50000000,19.13171959,0,3,,0.000000,14.00,14.60,8.000000,14.40,14.80,16.000000,14.60,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 03-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,13.75,14.45,8.000000,14.00,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 03-Jun-2013,,,GPE,-35.50000000,19.13171959,0,2,,0.000000,13.80,14.40,8.000000,14.00,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 03-Jun-2013,,,GPE,-36.50000000,18.56576920,0,1,,8.000000,14.20,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 03-Jun-2013,,,GPE,-36.50000000,18.56576920,0,2,,0.000000,14.20,14.40,8.000000,14.20,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 03-Jun-2013,,,GPE,-36.50000000,18.56576920,0,2,,0.000000,14.40,14.80,8.000000,14.30,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 03-Jun-2013,,,GPE,-36.50000000,18.56576920,0,2,,0.000000,14.40,15.00,8.000000,14.40,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 03-Jun-2013,,,GPE,-34.00000000,17.29416084,0,2,,0.000000,14.45,15.00,8.000000,14.60,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 03-Jun-2013,,,GPE,-34.00000000,17.29416084,0,2,,0.000000,14.60,15.00,8.000000,14.60,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 04-Jun-2013,,,GPE,-34.00000000,17.29416084,0,2,,0.000000,14.75,14.95,8.000000,14.90,14.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 04-Jun-2013,,,GPE,-34.00000000,17.29416084,0,2,,0.000000,14.80,15.00,8.000000,14.80,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 04-Jun-2013,,,GPE,-34.00000000,17.27754021,0,2,,0.000000,14.80,14.90,8.000000,14.80,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 04-Jun-2013,,,GPE,-34.00000000,17.27754021,0,2,,0.000000,14.80,15.00,8.000000,14.80,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 04-Jun-2013,,,GPE,-34.00000000,17.27754021,0,2,,0.000000,14.95,15.15,8.000000,14.95,15.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 04-Jun-2013,,,GPE,-34.00000000,17.27754021,0,2,,0.000000,15.00,15.20,8.000000,15.00,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 04-Jun-2013,,,GPE,-37.00000000,18.75267982,0,1,,0.000000,15.05,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 04-Jun-2013,,,GPE,-37.00000000,18.75267982,0,1,,0.000000,15.00,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 05-Jun-2013,,,GPE,-37.00000000,18.75267982,0,2,,0.000000,14.95,15.20,8.000000,15.10,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
