DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,0,0,41.4,58.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,0,0,59.0,41.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,0,5.8,68.1,26.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,17.1,5.1,58.0,19.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,95,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 30-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,98.8,1.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,63.6,36.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,6.1,65,0.6,28.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,22.4,48.3,2.7,26.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,11.7,87.8,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,28.2,71.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,47.8,52.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 31-May-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,33.0,67.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 01-Jun-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,13.9,86.1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 01-Jun-2013,,,0,GPE,-33.50000000,18.42119026,14,100,0,0,0,0,0,0,33.1,66.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,85.8,7.5,1.1,5.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,68.5,23.2,1.1,7.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,1.4,40,39.4,19.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 01-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,1.6,26.1,57.3,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,60.6,39.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,85.8,14.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 02-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 03-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,4.2,95.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
