; Unless otherwise specified, depths here generally assume a 1000 meter instrument and you may need to double the depths for 2000 meter instruments!

DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,Depth2,MinTemp2,MaxTemp2,Depth3,MinTemp3,MaxTemp3,Depth4,MinTemp4,MaxTemp4,Depth5,MinTemp5,MaxTemp5,Depth6,MinTemp6,MaxTemp6,Depth7,MinTemp7,MaxTemp7,Depth8,MinTemp8,MaxTemp8,Depth9,MinTemp9,MaxTemp9,Depth10,MinTemp10,MaxTemp10,Depth11,MinTemp11,MaxTemp11,Depth12,MinTemp12,MaxTemp12,Depth13,MinTemp13,MaxTemp13,Depth14,MinTemp14,MaxTemp14,Depth15,MinTemp15,MaxTemp15
"117495",117495,,Argos,Mk10,06:00:00 17-Apr-2012,-5.00,1,,,,0,3,,32.000000,12.60,13.80,40.000000,12.60,13.00,48.000000,12.60,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 18-Apr-2012,-5.00,2,,,,0,2,,32.000000,12.60,12.80,40.000000,12.60,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 18-Apr-2012,-6.00,1,,,,0,8,,-16.000000,16.60,16.60,-8.000000,16.60,16.60,0.000000,16.40,16.60,16.000000,14.80,16.40,24.000000,12.80,15.80,32.000000,12.60,13.20,48.000000,12.80,12.80,56.000000,12.80,12.80,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 20-Apr-2012,-6.00,1,,,,0,8,,-16.000000,15.80,15.80,-8.000000,13.80,16.40,0.000000,12.80,13.80,8.000000,12.80,13.00,24.000000,12.40,12.80,32.000000,12.00,12.40,48.000000,11.40,11.80,56.000000,11.60,11.80,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 25-Apr-2012,-7.00,1,,,,0,3,,32.000000,13.00,13.60,40.000000,13.00,13.60,48.000000,13.40,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 25-Apr-2012,-7.00,1,,,,0,4,,24.000000,13.60,13.60,32.000000,13.60,13.60,40.000000,13.60,13.60,48.000000,13.60,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 28-Apr-2012,-7.00,1,,,,0,2,,32.000000,15.20,15.60,40.000000,15.20,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 28-Apr-2012,-7.00,1,,,,0,1,,32.000000,14.80,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 29-Apr-2012,-7.00,1,,,,0,3,,40.000000,13.00,13.40,48.000000,12.80,13.40,56.000000,12.80,13.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 01-May-2012,-8.00,1,,,,0,4,,-8.000000,16.60,16.60,0.000000,16.20,16.60,8.000000,16.40,16.80,16.000000,16.40,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 03-May-2012,-8.00,1,,,,0,2,,48.000000,13.40,13.80,56.000000,13.40,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 03-May-2012,-8.00,1,,,,0,2,,56.000000,13.60,14.20,64.000000,13.60,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 03-May-2012,-8.00,1,,,,0,4,,40.000000,13.80,13.80,48.000000,13.60,13.80,56.000000,13.60,13.60,64.000000,13.60,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 04-May-2012,-8.00,1,,,,0,4,,40.000000,13.60,13.60,48.000000,13.20,13.60,56.000000,13.20,13.60,64.000000,13.40,13.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 06-May-2012,-9.00,1,,,,0,2,,64.000000,12.80,13.00,72.000000,13.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 07-May-2012,-9.00,1,,,,0,5,,56.000000,13.00,13.00,64.000000,13.00,13.00,72.000000,13.00,13.20,80.000000,13.00,13.20,88.000000,13.00,13.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 19-May-2012,-11.00,1,,,,0,2,,64.000000,16.20,16.80,72.000000,15.40,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 19-May-2012,-11.00,1,,,,0,3,,64.000000,14.00,15.00,72.000000,14.00,15.20,80.000000,14.00,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 20-May-2012,-11.00,1,,,,0,8,,-8.000000,20.40,20.40,0.000000,20.20,20.40,16.000000,16.40,16.80,32.000000,16.20,16.60,40.000000,16.00,16.40,56.000000,15.20,16.40,72.000000,14.60,15.80,80.000000,14.60,15.00,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 21-May-2012,-11.00,1,,,,0,2,,64.000000,16.80,16.80,72.000000,16.60,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 21-May-2012,-11.00,1,,,,0,2,,64.000000,16.60,17.00,72.000000,16.60,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 22-May-2012,-12.00,1,,,,0,8,,0.000000,18.20,18.80,8.000000,17.20,19.00,16.000000,16.80,18.80,24.000000,16.60,16.80,32.000000,15.80,16.60,40.000000,15.60,16.00,48.000000,15.40,15.80,56.000000,15.40,15.60,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 25-May-2012,-12.00,1,GPE,-37.00000000,25.68227959,0,8,,0.000000,15.80,15.80,8.000000,15.60,15.80,16.000000,14.80,15.40,24.000000,13.80,15.20,32.000000,13.80,14.80,40.000000,13.80,14.60,48.000000,13.80,14.20,56.000000,13.80,13.80,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 26-May-2012,-12.00,1,GPE,-37.00000000,25.68227959,0,3,,24.000000,18.00,18.00,32.000000,18.00,18.00,40.000000,14.60,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 26-May-2012,-12.00,1,GPE,-37.00000000,25.68227959,0,3,,24.000000,17.40,18.00,32.000000,17.40,18.00,40.000000,17.80,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 29-May-2012,-13.00,1,,,,0,4,,0.000000,18.00,18.00,8.000000,17.80,18.40,16.000000,17.40,18.40,24.000000,16.40,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 29-May-2012,-13.00,1,,,,0,1,,16.000000,17.80,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 29-May-2012,-13.00,1,,,,0,2,,8.000000,18.20,20.00,16.000000,17.80,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 29-May-2012,-13.00,1,,,,0,4,,0.000000,19.80,19.80,8.000000,18.00,21.20,16.000000,17.80,21.40,24.000000,17.80,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 02-Jun-2012,-14.00,1,GPE,-36.50000000,27.38252068,0,5,,8.000000,21.40,21.40,16.000000,21.20,21.40,24.000000,19.60,21.60,32.000000,17.60,21.40,40.000000,17.00,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 08-Jun-2012,-15.00,1,,,,0,3,,48.000000,18.20,18.40,56.000000,15.80,19.20,64.000000,15.80,20.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 10-Jun-2012,-15.00,2,,,,0,7,,0.000000,22.60,22.60,16.000000,22.40,22.60,32.000000,20.80,22.60,40.000000,20.60,21.40,48.000000,20.40,21.00,64.000000,19.40,20.60,72.000000,19.80,20.40,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 10-Jun-2012,-15.00,1,,,,0,2,,64.000000,19.60,20.00,72.000000,19.60,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 11-Jun-2012,-15.00,1,,,,0,2,,64.000000,19.80,20.00,72.000000,19.80,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 11-Jun-2012,-15.00,1,,,,0,3,,64.000000,19.80,20.20,72.000000,19.80,20.00,80.000000,19.80,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 11-Jun-2012,-15.00,1,,,,0,8,,8.000000,22.20,22.20,16.000000,22.00,22.20,24.000000,21.60,22.00,40.000000,20.60,21.80,48.000000,20.20,21.20,56.000000,20.00,21.00,72.000000,19.80,20.40,80.000000,19.60,20.00,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 11-Jun-2012,-15.00,1,,,,0,3,,64.000000,19.00,19.00,72.000000,18.80,19.00,80.000000,18.80,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 13-Jun-2012,-16.00,1,,,,0,2,,56.000000,18.60,18.80,64.000000,18.60,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 13-Jun-2012,-16.00,1,,,,0,2,,56.000000,18.60,18.80,64.000000,18.80,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 14-Jun-2012,-16.00,1,,,,0,2,,64.000000,18.00,18.20,72.000000,18.20,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 14-Jun-2012,-16.00,1,,,,0,3,,56.000000,17.80,17.80,64.000000,17.60,18.20,72.000000,17.80,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 16-Jun-2012,-16.00,1,GPE,-25.50000000,35.30786896,0,4,,32.000000,17.60,18.00,40.000000,16.80,18.40,48.000000,16.80,18.40,56.000000,17.60,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 18-Jun-2012,-17.00,1,,,,0,2,,40.000000,18.80,19.00,48.000000,18.80,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 19-Jun-2012,-17.00,1,,,,0,2,,56.000000,20.40,20.60,64.000000,20.20,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 19-Jun-2012,-17.00,2,,,,0,3,,48.000000,18.40,19.00,56.000000,18.00,20.60,64.000000,20.20,20.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 21-Jun-2012,-17.00,1,,,,0,3,,48.000000,17.20,19.80,56.000000,16.80,19.80,64.000000,17.40,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,06:00:00 21-Jun-2012,-17.00,1,,,,0,1,,56.000000,17.40,17.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,18:00:00 21-Jun-2012,-17.00,1,,,,0,3,,40.000000,15.80,16.40,48.000000,15.80,17.40,56.000000,16.00,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,12:00:00 24-Jun-2012,-18.00,1,,,,0,3,,40.000000,17.20,19.00,48.000000,17.20,19.00,56.000000,17.80,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"117495",117495,,Argos,Mk10,00:00:00 25-Jun-2012,-18.00,1,,,,0,3,,40.000000,19.40,19.60,48.000000,19.20,19.60,56.000000,19.20,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
