DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
"Cow shark 1",117484,0.500000,Mk10,08:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,1.0,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,1.5,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,4.0,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,5.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,4.5,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 08-Jun-2013,GPE,-34.00000000,17.57395935,5.0,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,2.0,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,2.0,15.8,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,4.5,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,5.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,1.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,4.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,4.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 08-Jun-2013,GPE,-37.00000000,19.36849022,4.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,3.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,3.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,1.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,3.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,3.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 09-Jun-2013,GPE,-37.00000000,19.36849022,0.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,0.5,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,0.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,2.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,1.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,1.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,2.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,5.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 09-Jun-2013,GPE,-37.00000000,19.09980965,1.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,2.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 09-Jun-2013,GPE,-36.00000000,18.30489922,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,2.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 10-Jun-2013,GPE,-36.00000000,18.30489922,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,0.5,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,2.0,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,1.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 10-Jun-2013,GPE,-36.00000000,18.81078911,0.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 10-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,1.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,1.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.5,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,1.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,1.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,2.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.5,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 11-Jun-2013,GPE,-35.50000000,18.55800056,0.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,5.0,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,3.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,2.5,15.7,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 11-Jun-2013,GPE,-35.00000000,18.78623962,2.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,2.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,2.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,1.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,4.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,3.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,3.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,3.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,3.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 12-Jun-2013,GPE,-35.00000000,18.78623962,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,0.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,3.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,2.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,1.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,2.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,1.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 12-Jun-2013,GPE,-37.00000000,17.14505005,2.0,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,0.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,0.5,15.6,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,1.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 13-Jun-2013,GPE,-37.00000000,17.14505005,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,0.0,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,3.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,1.5,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,2.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,4.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,2.5,15.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,4.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,4.5,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,4.5,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,0.0,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 13-Jun-2013,GPE,-37.50000000,17.80444908,0.0,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,2.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,3.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,4.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,0.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 13-Jun-2013,GPE,-36.00000000,18.73101044,2.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,5.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,5.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,1.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,1.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,1.5,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,2.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,1.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,1.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 14-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 15-Jun-2013,GPE,-36.00000000,18.73101044,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,08:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,1.5,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,09:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,3.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,10:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,4.0,14.5,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,4.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,12:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,4.5,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.5,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.5,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 15-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.6,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,1.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,1.0,14.7,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,3.0,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,11:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,4.5,14.8,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,2.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,2.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,22:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,23:00:00 16-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,00:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,01:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,02:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,03:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,04:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,15.0,Archive
"Cow shark 1",117484,0.500000,Mk10,05:00:00 17-Jun-2013,GPE,-35.00000000,18.51645088,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,06:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,07:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,2.0,14.9,Archive
"Cow shark 1",117484,0.500000,Mk10,13:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,3.5,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,14:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,3.0,15.2,Archive
"Cow shark 1",117484,0.500000,Mk10,15:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,2.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,16:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,17:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,18:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,19:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.4,Archive
"Cow shark 1",117484,0.500000,Mk10,20:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.3,Archive
"Cow shark 1",117484,0.500000,Mk10,21:00:00 17-Jun-2013,GPE,-35.50000000,18.58736038,0.0,15.3,Archive
